1.055634431274338425e+00,3.152094466647099580e-01,-5.632219999995413673e-03,-2.214699970000033602e-02
1.233545618198277793e+00,3.877423011505527484e-01,-8.280309999975088431e-03,-3.379086810000053731e-02
1.095761574707800889e+00,3.095780840727364591e-01,-4.702619999989110511e-03,5.720997500000102320e-03
1.056763709966606513e+00,3.029109551849025195e-01,-3.525982999997268053e-02,3.721918609999974592e-02
1.054654101208186034e+00,2.631058084582136303e-01,4.025847000002613640e-02,3.563677120000008358e-02
1.052731749332021849e+00,3.000277667980988383e-01,1.774950000000785622e-02,-1.691304419999983821e-02
1.150329053521275569e+00,3.358223380216003306e-01,-3.257149999998887324e-02,-7.545013800000610615e-03
6.614367185752243472e-01,1.634629438057118023e-01,1.715422000000899061e-02,5.164826840000014130e-02
1.098897545340328463e+00,3.315820442860761830e-01,-2.608136999998578176e-02,-8.138934220000049180e-02
8.181397462538519960e-01,2.130543540396949709e-01,-6.922772999999438071e-02,-4.812602500000373595e-03
6.670713515284383277e-01,1.632916475072079265e-01,6.526963000001728687e-02,6.792394030000004079e-02
8.319055272682298607e-01,2.200949941437251312e-01,4.739953000000696193e-02,2.638423600000017188e-02
1.036893293655115400e+00,2.866413585189810931e-01,7.993323000002305889e-02,4.314819289999949348e-02
7.942043799289244532e-01,1.720655972777969112e-01,2.792026000000191743e-02,2.652296399999976018e-02
8.098855500535222518e-01,2.082823582499209181e-01,-1.903492999997524748e-02,-5.371298850000005842e-02
1.145683350914598719e+00,3.887082124123608651e-01,-2.217823999998813633e-02,1.609094410000011521e-02
7.791297773464513909e-01,2.069270394747384501e-01,6.522990000007666822e-03,4.310499879999962758e-02
6.719287124936883515e-01,1.629752486144049328e-01,-3.098036000000092827e-02,4.620864989999962091e-02
7.695290666696372739e-01,2.025869834437230566e-01,2.108981000000653694e-02,-2.073792980000010999e-02
1.119785024704629706e+00,3.176126493446744803e-01,-1.548315999997385006e-02,-7.963892910000058833e-02
7.176754429397647073e-01,2.238742122334613782e-01,9.377906000000280073e-02,-3.594849909999986437e-02
1.139737835663481746e+00,3.539210975660580516e-01,-1.835153999999761254e-02,-2.225898659999980822e-02
7.114146335217945705e-01,1.482986888262516345e-01,1.157480600000155846e-01,4.739520209999970035e-02
7.039479548324933944e-01,1.709947378920588790e-01,9.076921000001902939e-02,-1.668123450000003061e-02
7.807399413719267045e-01,1.875660613587086800e-01,4.043194000001903987e-02,1.376182669999996833e-01
1.044911602613538548e+00,3.063076477984267854e-01,-6.243201999998859719e-02,-9.655188039999984539e-02
7.987500043843169806e-01,1.779644359287892996e-01,-2.569770999997444960e-02,-7.953869740000030220e-02
6.894700896328238571e-01,1.495188379315521843e-01,8.781290000001717999e-02,-3.117206519999982106e-02
1.213584432279311898e+00,3.646563460028957593e-01,1.124499000002288085e-02,1.747738759999961644e-02
7.589972527052886164e-01,1.791844191864520042e-01,1.507575000002248089e-02,1.977323159999944124e-02
8.633080199564702184e-01,2.258377951145398299e-01,1.161556000002406108e-02,-1.704383000005194049e-04
8.304631176346717325e-01,2.064373788249618258e-01,1.750850000007631024e-03,-7.457723599999965813e-03
1.082668177072857674e+00,3.452633650920233777e-01,-2.868173999999612533e-02,-3.479433860000025192e-02
9.732302911812595880e-01,2.804449902473287182e-01,-3.675789999988410273e-03,-1.415012690000061468e-02
6.229535445093219437e-01,1.424960524957441521e-01,9.518696000000659296e-02,-4.655180279999981963e-02
1.053774717499301516e+00,2.788740561977718357e-01,1.316152000001125089e-02,5.333680599999723881e-03
1.073069266286168499e+00,3.187654478781141165e-01,-1.037319399999887537e-01,-3.538237840000046930e-02
7.744752054801793406e-01,2.115589918686708870e-01,-6.529581999998868014e-02,-3.674126060000038052e-02
1.109918281139119500e+00,3.649546269337697879e-01,-7.567709999989347125e-03,-4.089558850000063472e-02
1.074707057560029710e+00,3.104321217748271522e-01,-3.292073999998024192e-02,-2.255625100000013816e-02
7.720579321377982751e-01,1.817687171483619579e-01,9.048168000001055589e-02,-2.173393350000019097e-02
1.105966922253742268e+00,3.251629967968874269e-01,-1.377229999999940446e-02,-2.158885840000035472e-02
8.038854017557177656e-01,1.955617653309786874e-01,3.971917000001212728e-02,-8.727424020000018601e-02
1.100339134299474608e+00,3.111728126410930884e-01,-1.088326999999367217e-02,-1.601809930000008819e-02
8.684197600751275559e-01,1.998632866149527842e-01,-5.931329999981471701e-03,-1.700136690000064732e-02
7.795595496220357745e-01,1.989503766590807743e-01,-6.093032999999081767e-02,-5.079334360000054005e-02
1.129713227586702118e+00,3.436366408530844296e-01,2.823310000025003319e-03,-1.317088510000008483e-02
6.997372753623452013e-01,1.793093353202372953e-01,-3.574030999999422420e-02,-1.056325100000066186e-02
1.000012428468949111e+00,2.988813747802332443e-01,1.098115000002053421e-02,-5.730267800000632405e-03
1.028855228762459717e+00,2.938775502453978561e-01,1.323255000002632187e-02,-3.417974700000492305e-03
7.858897323770506205e-01,1.819526794338806042e-01,2.484417000002281384e-02,2.392237639999983401e-02
6.822383333517443305e-01,1.601981196414783426e-01,4.272843000001103064e-02,6.612227359999955922e-02
6.381674445120921746e-01,1.617956123901862497e-01,1.153396300000224528e-01,6.468017389999936029e-02
7.731535422280408909e-01,2.199159451220502604e-01,-3.729379999981574656e-03,-7.492322650000016182e-02
1.132844883924715162e+00,3.568600448998786590e-01,4.534720000009428986e-03,-9.419802659999998440e-02
7.288797182032027422e-01,1.726697303434434616e-01,3.754694000002700704e-02,1.169490509999997485e-01
7.496744087919395838e-01,1.624434254719275827e-01,4.029185000001689332e-02,2.030269569999987311e-02
6.226195916022874144e-01,1.380428024431274991e-01,3.917014000001017848e-02,1.911673079999953728e-02
1.015760314478821869e+00,2.815619972190042120e-01,-8.647509999974545281e-03,1.990486169999972077e-02
7.910965602264887764e-01,1.949868710815394479e-01,2.570178999999939151e-02,1.458671349999995925e-02
9.915121869563030543e-01,2.777459119907987883e-01,-8.727679999992687954e-03,1.509795239999967009e-02
7.274331194783165699e-01,1.979667489727781060e-01,1.699280000025282789e-03,1.687354599999935090e-02
8.814188002467275851e-01,2.301799860260551611e-01,1.529933000000482934e-02,-1.061749055000005271e-01
1.029363350366502061e+00,2.980719735065093801e-01,2.574823000000492357e-02,2.308139119999985667e-02
8.309840166662816330e-01,1.895202797589270460e-01,6.396440000000325199e-02,1.301948162999995162e-01
6.880844061593336392e-01,1.486777256289713023e-01,-4.609573999999838634e-02,-1.103869946000006763e-01
8.853898518865221945e-01,2.348911356445135823e-01,4.932120000006534610e-03,-7.100133299999811243e-03
6.114643844498530711e-01,1.463410033526351128e-01,-1.704928999998855943e-02,-3.127988230000067205e-02
1.018449108553820537e+00,2.562764415221217007e-01,7.959360000000970103e-03,3.452152399999519616e-03
6.619334572860466892e-01,1.979184317594153697e-01,-1.405272299999751340e-01,1.009380064999998439e-01
8.953436408108430555e-01,2.484416543915379805e-01,4.732617000001937413e-02,-3.490891050000044515e-02
9.123024100612937559e-01,2.215818434778427104e-01,6.604615000000535474e-02,1.591712610000000083e-01
9.379179352184578988e-01,2.921971388469835063e-01,-9.341468999997459832e-02,7.641243039999956466e-02
1.049404745332083166e+00,3.548934152600544678e-01,-5.429979999973966187e-03,1.023103651000001335e-01
8.890433855464117130e-01,1.845957654500587353e-01,-2.070737499999779629e-01,-3.371315780000028184e-02
7.302245279512540321e-01,1.927262701054957006e-01,1.401156300000252486e-01,1.055935580999998180e-01
9.935578907060431675e-01,2.942313626625505663e-01,2.179383000000711945e-02,2.004467989999980659e-02
9.252037332661480207e-01,1.971458534890864200e-01,5.383853000000726752e-02,-1.273409010000037256e-02
7.475663598050950043e-01,1.797496968745626589e-01,-1.392953699999850414e-01,8.276053179999998122e-02
1.035589091200403544e+00,3.089015668948569271e-01,-6.705455999997411709e-02,1.769258289999964262e-02
6.052733919124761996e-01,1.179335531360017342e-01,4.376600000000507862e-03,-2.016424629000006519e-01
9.970686424744670262e-01,2.808182802638192754e-01,1.209881100000131937e-01,9.192728509999970044e-02
8.717949276168752704e-01,1.883839041402524117e-01,1.132705500000099619e-01,5.041965719999996764e-02
9.070324863217997802e-01,2.068379836274942818e-01,1.724045600000181366e-01,-1.646008389000002126e-01
1.315408282261522288e+00,3.438984723919027431e-01,1.164344800000094438e-01,-1.558800182000004142e-01
8.589466141299553215e-01,1.641885080708789246e-01,1.346138600000017504e-01,-6.297820630000039444e-02
8.838382876910948482e-01,2.658439806093184643e-01,1.634899600000210285e-01,7.101767499999933619e-02
6.299869211697561866e-01,1.155938062480252881e-01,-3.156847999997580700e-02,-1.555936930000001439e-01
7.326698142610048592e-01,1.380891003509567838e-01,-3.734376999997834901e-02,3.035914210000001390e-02
9.565803251404361163e-01,2.515408741169586904e-01,-3.900107999999136155e-02,7.651035949999940300e-02
1.079653124710279855e+00,3.757837968623043423e-01,1.185721500000056494e-01,6.285764069999988379e-02
5.939743365098664185e-01,8.229089548126111708e-02,-9.865744999999037645e-02,1.842181028000000609e-01
9.795384904570276774e-01,2.600727198756125347e-01,1.177814300000079584e-01,-1.357187929000005511e-01
8.852156730302205290e-01,2.711602934358516848e-01,1.567357000001834422e-02,-1.387447245000004159e-01
8.451461540248139670e-01,2.214072544751459759e-01,-4.672354999999583924e-02,-5.817500700000000080e-02
7.171476635071414307e-01,1.825127695804376060e-01,9.203612000001726301e-02,3.737799750000014853e-02
8.880560358041336144e-01,2.258412224265917700e-01,-1.324316500000009000e-01,1.244782486000000077e-01
8.368530401607578995e-01,2.560988219049882275e-01,7.596691000000532767e-02,-1.812738433000005145e-01
1.105209300584562016e+00,2.904646504821499775e-01,-7.954483999998274157e-02,1.451336785999997048e-01
7.722755575013273699e-01,1.837456156159049669e-01,-5.125506999999629443e-02,1.801512035999994765e-01
9.548709184513377579e-01,2.519160614095383721e-01,-3.077927999999019448e-02,1.203982508000001062e-01
1.133267355861629966e+00,2.960570494861123336e-01,7.939360000023043540e-03,2.693166079999986806e-02
9.970819365076799556e-01,3.073548263629355404e-01,3.893767000002412715e-02,4.080955899999949565e-02
1.136307502596508812e+00,2.656845400783076627e-01,-1.630161299999883795e-01,5.054187839999979559e-02
9.895670998911469951e-01,3.149746645537234713e-01,7.584460000001058688e-02,-2.937192889999984402e-02
7.778858880538948029e-01,1.380948306055387320e-01,1.758884000000193737e-01,-1.139435323000004274e-01
9.074353235473253676e-01,1.957101081299299494e-01,6.392415000001960834e-02,-1.024836409000000614e-01
8.526154294786820742e-01,2.621413604712117262e-01,-1.889797099999839247e-01,-1.427280133000001783e-01
8.195973272099941198e-01,2.306748832371283697e-01,1.246636000000194144e-01,1.031242297999996893e-01
8.606550397371925953e-01,2.657411663409163793e-01,-1.075376199999880100e-01,-7.848945719999989024e-02
7.666946687540416860e-01,1.523669296689220687e-01,1.433600600000204395e-01,2.203698729999992167e-02
7.603717220221142270e-01,2.168514574987945309e-01,-8.716837999998006126e-02,3.392614960000006619e-02
6.638217017988381485e-01,8.508291213414764798e-02,-1.201476099999752023e-01,-9.223870500000508343e-03
8.867359885092831462e-01,2.323588259564957070e-01,9.037179000000605811e-02,1.426938590999995427e-01
9.966285289802954139e-01,2.605169193414162976e-01,-8.918362999997953011e-02,-7.154050170000036957e-02
6.590549378237007261e-01,1.029206096278301175e-01,2.111919600000078390e-01,8.147555309999976458e-02
8.651432138249113279e-01,2.079104043548234415e-01,1.087198200000045745e-01,1.814636104999998167e-01
9.526915254617058793e-01,2.701074653227948374e-01,-1.370937299999752668e-01,-1.185978071000004519e-01
9.979072249710583264e-01,2.696692459938887509e-01,-2.537689999999770407e-02,1.882050462999993456e-01
1.084686344575217731e+00,3.649486366669698612e-01,-9.920008999998231047e-02,-1.781517087000006327e-01
6.402652055412616505e-01,1.061088956645477310e-01,-4.290205999998875086e-02,1.467198713000001931e-01
7.156034881898811761e-01,1.711023474653536880e-01,-5.179135999998152329e-02,-3.322620389999997315e-02
9.982715651718052641e-01,2.570650504497002942e-01,3.473857000000180051e-02,3.967701139999935123e-02
7.940797176708684901e-01,1.404181532620292217e-01,-2.524958999998716536e-02,9.345029139999994072e-02
9.023861822983434422e-01,2.951654832095620407e-01,8.019600000181981159e-04,-2.357113634000000957e-01
9.839263596599288064e-01,3.106372804934700582e-01,1.313856800000223757e-01,5.210109609999946656e-02
6.640274696116854614e-01,1.832216684365874926e-01,-7.954503999999928965e-02,1.310791013000001115e-01
7.392183716132443294e-01,2.088734813039430094e-01,-4.275549999988470518e-03,-1.075267193000000177e-01
1.150664389779034735e+00,3.523606430784589350e-01,-2.735883999997668070e-02,-4.660727780000062381e-02
9.153201697427668648e-01,2.400577845444082925e-01,8.419196000002671099e-02,-1.376434173000005146e-01
1.085649674246511154e+00,2.830798243403478409e-01,-1.984026199999959772e-01,-2.325589129999983129e-02
6.087795874032693177e-01,1.469449515501253245e-01,1.415062100000170631e-01,1.242259134000001097e-01
7.619544113381024886e-01,1.678078082089520251e-01,1.489640800000131549e-01,9.873366399999916609e-03
9.213087496521303876e-01,3.251678992789202027e-01,5.157289999999647989e-03,-4.150663950000055280e-02
1.044653817539007434e+00,3.617563149753166840e-01,1.200547000000256048e-01,-1.592446680000048076e-02
1.005203380777196287e+00,2.747809569129060492e-01,-1.455303299999854971e-01,-2.928109660000011161e-02
6.986641433114719746e-01,1.851225407781775800e-01,-1.165965900000003330e-01,2.073929695999998657e-01
8.676837586200605301e-01,2.111996945725600483e-01,1.059505000000626751e-02,-1.405778599000004903e-01
7.973702937632616283e-01,1.855682197093528885e-01,2.349403800000118281e-01,-7.198663710000019478e-02
6.957665285228067376e-01,2.252615737653869132e-01,8.790420000002541201e-02,6.898626639999960730e-02
8.369884893740398013e-01,2.645150689955677592e-01,-6.795825999998328371e-02,-2.382627520000024646e-02
9.156460164374138344e-01,2.692032014752498981e-01,-2.012886999999921045e-01,-1.353955520000038604e-02
7.507327507755441331e-01,1.597073802782027485e-01,-7.786446000000069034e-02,-2.567011630000060052e-02
1.197072187205275640e+00,3.543363902655762843e-01,-1.542146299999842540e-01,9.086494219999963207e-02
1.079834294799074002e+00,3.510805439249402582e-01,4.253443000001766450e-02,1.118903600000109577e-03
7.357538134400520846e-01,1.552397989616629559e-01,-9.071756999998115134e-02,1.712352060999995373e-01
8.636712921035361035e-01,2.400724032367484995e-01,-2.200434799999868574e-01,3.983556099999940869e-02
6.860327503426972839e-01,1.698046209761336911e-01,-7.499993999999787775e-02,-5.577698500000050075e-02
1.127080667236423750e+00,2.629060788627555212e-01,1.707000001260894351e-05,1.531255230000017065e-02
7.819077676608365834e-01,2.205410935376157511e-01,-1.285767599999871891e-01,-1.472909174000003318e-01
7.904901628056641982e-01,2.275851574751719397e-01,1.411890500000083648e-01,1.442153790999993745e-01
9.920133104201553920e-01,2.637921428669898205e-01,-6.684323999999719490e-02,1.014977239999996783e-01
7.307645197395800096e-01,1.752278056352629676e-01,4.186530000026777998e-03,2.308873249999976451e-02
5.674564190461808266e-01,1.513173476439888532e-01,1.305006700000035380e-01,1.673573653000000050e-01
6.742541063915510335e-01,1.633261958494358623e-01,-1.527091499999926327e-01,1.678179800999997084e-01
1.005895926819555086e+00,2.820337675273805189e-01,1.275518800000270403e-01,1.163413426000001749e-01
9.526514225549824744e-01,2.519997789793109177e-01,-2.195978999998260406e-02,-1.339997301000002139e-01
8.405154451246303893e-01,1.371334391070391234e-01,-7.996529999985568793e-03,2.419201920000002559e-02
7.241381536512463413e-01,1.734417003005042091e-01,-1.877777999999352687e-02,1.246590552999995438e-01
8.935853818028682838e-01,1.629462513934925028e-01,3.385660000020607185e-03,-6.003664009999987172e-02
7.800582693748552288e-01,1.533297951653871394e-01,-1.973143999998683285e-02,-4.192528869999989638e-02
7.390865990555894882e-01,2.059732970607370817e-01,1.251457100000266109e-01,1.627725863000000217e-01
